93.751 94.796 89.415 88.777 50.233 43.989 19.363 7.4958 -4.9508 -10.699 -11.433 -52.502 -83.111 -99.981 -65.471 -45.977 -20.273 -9.0671 26.902 58.913 87.567 99.284 97.671 91.531 84.884 5.4394 -5.5917 -10.719 -37.396 -58.767 -93.784 -98.385 -86.543 -84.565 -81.193 -63.534 -37.849 -29.728 -12.721 -11.583 50.347 52.977 63.349 93.469 99.934 57.828 18.547 -34.014 -46.176 -53.314 -73.875 -94.834 -93.529 -79.162 -57.749 41.485 81.34 45.395 5.82 -33.745 -79.721 -94.16 -96.252 -97.491 -86.99 -77.096 -54.135 -47.449 6.9608 53.172 18.089 -91.881 -94.056 -96.418 -96.218 36.109 68.466 96.533 97.811 98.859 98.885 98.787 82.732 70.495 56.336 32.026 11.86 -80.46 -99.368 -62.068 -31.881 -30.732 91.031 92.085 99.916 96.43 95.262 88.967 66.618 37.59
6.422 58.22 86.906 90.124 98.722 94.861 81.891 47.5 40.88 31.564 -29.22 -40.791 -59.773 -76.685 -94.485 -97.772 -97.967 -98.788 -79.461 -77.962 -46.218 -21.231 -17.09 19.864 23.766 24.378 76.004 81.365 83.595 98.305 99.194 99.243 99.559 86.595 83.897 53.442 48.007 44.287 24.51 -18.339 -22.843 -83.161 -90.965 -94.028 -99.01 -77.162 -36.013 -12.192 -11.294 -6.1306 21.427 31.174 33.604 51.551 83.921 99.98 99.75 91.624 89.013 71.223 51.161 50.816 14.616 10.855 -40.428 -83.439 -84.104 -84.556 -61.027 -59.388 -49.451 -31.062 -11.563 -2.2867 5.0406 8.3871 30.392 31.834 33.712 40.363 51.562 64.425 75.909 82.805 92.215 99.305 80.106 58.786 25.615 24.109 -11.509 -48.839 -78.269 -83.029 -86.461 -95.663 -97.388 -99.39 -90.633 -81.931
5.323 86.66 29.678 4.6625 -37.265 -94.58 -90.62 -76.409 -46.175 77.59 88.203 -68.393 -91.365 -97.94 -78.557 82.161 35.733 5.3103 0.058441 -88.472 -53.927 -41.311 -16.826 31.652 41.149 48.158 71.759 92.725 97.728 99.891 93.356 63.945 -20.847 -53.22 -65.836 -70.212 -80.062 -95.364 -85.961 -82.45 -68.618 -16.977 -15.451 7.4569 85.268 28.653 -99.799 -41.443 31.976 72.137 99.187 81.974 -44.452 -86.667 -89.753 -97.43 -47.502 31.402 55.829 -99.933 -83.373 -20.519 23.114 32.185 76.714 96.486 96.917 96.99 72.577 69.496 61.801 51.156 -33.748 -52.518 -87.513 -99.993 -55.71 4.915 16.794 25.705 69.072 71.43 99.778 91.668 -26.909 -27.225 -34.321 -77.63 -86.047 -84.884 -81.045 -19.632 20.795 61.224 82.288 86.601 88.572 94.006 99.592 95.295
24.887 37.572 87.622 96.33 100 98.367 90.474 59.352 56.351 -14.941 -28.029 -90.889 -98.607 -99.124 -98.799 -98.022 -97.444 -83.429 -49.362 -29.737 9.4859 26.548 51.085 59.523 72.08 75.194 75.759 85.219 86.701 90.919 98.445 99.466 99.567 88.599 64.558 39.419 38.202 20.19 19.025 9.9712 -42.582 -54.974 -67.239 -67.718 -72.135 -79.32 -79.374 -92.552 -96.36 -99.449 -97.939 -94.024 -88.574 -84.655 -84.101 -76.722 -75.852 -70.41 -43.98 -34.11 13.212 53.489 79.83 84.057 84.248 94.697 95.005 99.064 99.106 99.009 63.852 57.383 6.1837 1.2169 -26.378 -26.805 -67.305 -69.748 -90.557 -91.807 -93.936 -98.15 -98.46 -99.918 -99.944 -97.719 -87.596 -79.713 -59.5 -37.897 -21.564 -16.658 3.5259 17.954 34.724 51.913 74.451 78.231 80.922 89.659
48.325 57.802 92.784 97.142 94.242 88.616 80.958 15.154 -75.939 -80.076 -85.616 -86.343 -96.883 -98.059 -99.771 37.414 87.928 99.995 93.104 87.458 74.051 26.505 1.462 -65.692 -96.754 -98.822 -88.175 -78.658 31.258 86.156 87.365 95.712 94.632 35.375 26.874 13.524 -47.595 -58.303 -79.498 -98.77 -80.5 -10.38 70.027 76.723 91.727 99.981 99.799 26.863 -19.139 -99.115 -83.364 -80.559 -36.812 98.633 81.76 60.397 16.754 -39.086 -49.106 -65.612 20.691 68.59 6.1418 -29.198 -42.231 -56.049 -77.981 -86.285 -96.962 -1.9921 11.236 72.635 79.164 99.349 99.999 48.392 39.189 -39.264 -74.081 -85.667 -99.901 -91.907 -90.102 -90.09 -77.783 -59.804 -30.101 -27.12 -23.541 -3.58 18.935 38.307 88.684 94.184 84.797 55.47 -40.498 -41.986 -83.192 -88.47
0.35481 99.448 75.876 -3.9798 -50.016 -52.253 -68.649 -88.436 -96.89 -74.348 -59.299 -18.805 -6.0381 31.314 47.774 81.289 91.511 94.481 99.15 99.151 78.881 71.219 66.912 21.604 18.524 10.803 -81.323 -91.383 -42.774 -23.604 -18.255 26.578 34.238 80.926 97.703 99.995 99.945 97.905 96.134 30.004 -75.272 -97.505 -97.255 -93.772 -89.72 -60.111 4.191 85.1 92.173 99.367 96.732 89.541 81.186 16.05 -63.287 -78.455 -80.863 -52.328 -32.992 -1.6684 24.491 74.679 92.922 98.893 67.709 32.494 -11.058 -32.382 -35.269 -57.155 -59.546 -96.353 -99.857 -97.931 -17.216 45.997 78.881 84.712 96.477 50.1 -35.517 -75.362 -88.514 -72.321 -54.718 26.775 93.415 92.77 77.084 0.36496 -92.836 -92.891 -99.613 -98.498 -73.109 -60.488 -44.016 8.4397 32.255 42.598
12.067 14.018 19.571 22.085 49.99 90.894 96.324 98.336 99.943 99.643 95.081 79.174 66.848 61.755 59.462 36.831 21.382 14.157 -18.323 -25.297 -28.006 -38.661 -79.425 -89.427 -94.209 -98.165 -99.989 -100 -99.106 -79.258 -43.34 14.217 36.652 48.857 56.533 84.339 91.285 96.303 98.538 99.923 99.912 99.531 97.108 95.988 94.608 87.494 45.764 43.662 28.163 21.825 -2.0452 -6.7611 -29.823 -57.703 -67.184 -88.077 -88.56 -97.675 -99.437 -99.933 -99.69 -99.621 -97.275 -92.182 -87.67 -70.667 -69.401 -44.796 -35.791 -33.433 -22.381 -3.3752 9.5926 11.283 15.581 15.773 22.689 51.62 60.191 64.182 74.365 78.741 86.123 98.848 99.94 94.886 84.319 81.486 61.922 60.251 47.68 40.39 34.827 33.577 25.903 17.911 -23.806 -42.716 -47.189 -47.352
27.302 92.229 83.381 45.381 28.367 15.323 -26.279 -75.126 -78.962 -83.74 -86.598 -90.024 -99.996 -98.04 -96.704 -8.5039 34.499 86.982 96.828 95.853 83.605 68.85 67.598 20.001 6.3334 -73.325 -77.226 -92.548 -68.685 -53.807 5.2808 63.598 71.087 71.377 90.345 98.098 85.868 18.692 14.813 -98.759 -85.76 -77.623 -76.144 -46.047 -42.039 -25.282 99.514 96.618 90.902 77.71 9.169 2.87 -50.566 -60.499 -84.141 -99.623 -99.983 -99.759 -99.637 -99.309 -91.868 -89.24 -74.832 -49.543 -18.218 -4.456 45.883 53.594 77.089 98.039 94.27 92.114 43.308 41.481 17.415 -25.964 -99.381 -99.808 -99.639 -97.316 -63.817 -43.592 -16.467 10.362 90.519 99.971 96.859 94.18 61.238 36.531 19.543 -79.268 -95.133 -99.767 -95.417 -77.278 -23.004 42.266 54.793 56.323
44.269 56.007 75.684 86.369 88.243 91.691 93.973 96.047 99.529 98.952 95.806 94.979 93.226 92.212 54.747 50.905 -68.084 -69.401 -78.227 -89.091 -95.027 -98.222 -97.477 -94.175 -59.377 -51.236 -48.033 -42.619 -41.284 -36.537 11.397 11.664 65.411 84.644 97.15 99.504 99.81 99.905 99.801 90.33 77.944 73.254 69.149 50.655 19.497 1.7085 -36.847 -54.041 -55.173 -74.577 -95.6 -96.573 -95.97 -92.244 -86.077 -60.837 -58.886 -55.662 -18.27 -6.0641 6.8247 28.354 34.688 60.347 68.673 69.172 78.559 94.27 95.007 95.021 98.852 98.142 97.682 86.213 47.957 33.542 17.703 -3.6215 -4.4839 -7.6652 -25.692 -59.801 -59.86 -77.192 -88.412 -90.359 -90.904 -97.963 -98.485 -96.068 -94.067 -90.564 -85.626 -66.542 -61.778 -38.208 -31.423 0.13948 13.489 44.373
84.046 99.729 99.757 99.724 66.588 35.08 -7.5644 -9.1611 -47.759 -54.571 -65.881 -93.364 -97.454 7.992 13.084 61.522 99.996 97.735 14.021 -2.6003 -16.948 -77.042 33.341 44.75 71.163 97.353 95.253 81.993 73.057 33.716 -85.873 -87.847 -52.858 -31.667 -27.44 23.737 67.369 84.283 81.497 81.311 67.587 -25.573 -74.543 -95.36 -84.466 -56.889 -51.275 51.887 88.229 80.119 4.6088 -98.604 -70.016 26.103 68.275 97.13 -72.704 -80.387 -86.645 -92.256 -35.641 -16.885 39.675 42.476 52.054 96.52 95.755 87.957 87.001 85.42 3.4188 -51.574 -79.86 -96.942 -26.037 -3.3728 19.587 42.624 89.284 99.999 93.445 66.703 -67.134 -90.819 -64.042 -59.669 69.528 99.988 72.888 61.359 50.576 25.593 -37.105 -86.091 25.88 27.261 60.042 69.106 92.905 86.313
2.8525 18.931 28.147 28.285 53.733 57.052 77.836 86.753 87.668 88.439 94.624 99.905 99.999 99.722 98.841 95.678 93.508 86.461 85.643 85.131 83.935 80.169 75.758 64.474 63.733 60.609 53.077 48.534 47.437 38.129 27.481 17.608 -0.61061 -1.3454 -5.9378 -15.685 -22.751 -34.652 -44.565 -55.477 -67.971 -74.343 -78.022 -80.818 -82.552 -86.131 -86.601 -96.351 -96.611 -98.475 -99.106 -99.421 -99.907 -97.096 -93.105 -92.148 -89.46 -85.593 -80.882 -80.409 -72.825 -71.255 -66.425 -64.156 -58.387 -52.016 -49.608 -37.146 -34.697 -18.615 -7.5026 -4.25 -1.8296 -1.1264 1.5447 22.223 23.702 30.565 53.461 55.807 68.484 71.908 81.636 86.346 95.281 98.391 98.692 98.736 99.432 99.795 99.917 98.819 97.964 93.314 90.412 84.186 83.656 77.284 77.065 76.501
27.714 62.413 99.145 98.99 98.898 97.651 88.95 88.82 86.585 59.437 14.993 -28.314 -99.6 -93.937 -85.102 -75.383 -70.025 -67.034 -45.323 55.906 64.054 91.069 99.871 99.994 100 98.109 69.561 63.546 35.82 31.555 16.222 16.168 1.7862 -18.962 -20.538 -75.178 -28.756 31.538 62.319 71.624 74.658 77.718 79.495 85.777 98.956 91.837 82.211 74.936 23.538 21.159 0.90164 -48.26 -51.5 -77.735 -99.42 -98.962 -89.339 -72.632 -11.695 0.18555 72.707 98.65 97.894 92.683 50.826 43.075 41.079 -84.416 -86.887 -98.5 -46.452 8.9696 26.115 78.615 79.735 83.418 99.962 99.811 99.457 99.335 93.144 77.718 62.77 58.711 36.785 33.726 -63.142 -81.685 -82.894 -96.201 -99.715 -99.631 -65.616 -64.697 -64.089 -19.273 12.454 45.246 60.966 89.668
6.9877 48.056 49.26 88.815 94.597 99.12 97.088 88.977 86.735 21.908 15.345 -2.1182 -15.172 -50.136 -67.126 -93.804 -94.273 -95.124 -99.97 -99.998 -99.973 -99.051 -98.537 -96.283 -83.923 -26.842 -2.1905 26.808 36.818 57.534 76.017 77.084 82.357 99.933 95.125 91.013 84.266 62.507 24.234 23.126 10.122 -20.7 -40.058 -44.478 -50.426 -57.962 -91.248 -92.249 -75.513 -65.145 -51.47 -31.311 -0.14818 47 70.465 79.334 99.425 99.912 98.538 88.353 75.702 74.17 62.423 49.353 28.071 25.667 13.623 0.29733 -21.89 -47.428 -57.76 -65.77 -79.181 -94.479 -96.414 -98.917 -99.283 -97.673 -96.551 -95.873 -95.703 -88.317 -82.121 -44.73 -5.203 37.295 69.126 84.619 85.175 99.622 97.953 93.57 90.518 80.675 35.468 26.336 18.981 7.7736 6.4543 -95.465
67.57 83.565 93.887 97.673 99.861 94.682 93.313 80.308 -3.1743 -43.612 -89.856 -99.924 -99.612 -98.174 -40.557 -18.564 19.759 64.664 77.53 62.899 51.91 -15.951 -51.606 -91.392 -97.469 -87.295 -77.445 -28.031 -25.865 36.646 59.559 45.344 32.869 -27.642 -41.3 -98.68 -95.236 -75.917 -71.726 69.412 98.458 99.922 -11.346 -33.481 -35.385 67.716 86.76 94.888 99.628 98.319 -86.059 -97.067 -95.796 -42.16 -29.677 77.664 63.585 -6.0309 -64.874 -94.995 -99.988 -78.353 52.654 54.924 83.459 99.406 3.003 -10.448 -20.452 -48.237 -79.142 -61.857 -16.529 -1.2972 74.463 99.493 99.039 -58.633 -99.901 -92.803 -74.186 -65.137 -21.838 -10.845 14.877 46.012 89.799 19.784 -87.721 -48.262 -36.012 -0.097032 52.345 98.912 98.124 97.204 93.057 58.93 35.545 18.386
5.5363 15.43 26.847 30.22 44.691 52.808 58.983 64.479 70.78 71.447 73.274 75.576 77.045 86.023 94.055 95.58 97.164 99.56 99.961 99.97 99.987 99.933 98.066 96.393 94.374 92.575 91.341 91.278 91.256 87.067 85.788 70.858 54.343 52.249 44.831 13.892 -53.26 -54.898 -54.966 -63.213 -71.123 -72.093 -73.353 -74.966 -76.692 -77.458 -82.635 -89.993 -91.758 -97.179 -97.992 -98.689 -99.379 -99.686 -99.949 -96.698 -89.536 -79.685 -77.806 -76.669 -59.384 -51.272 -50.787 30.142 40.16 43.883 67.349 77.215 80.943 88.947 90.57 99.378 99.908 99.961 99.629 99.008 95.662 66.069 64.663 61.945 8.4048 7.7983 7.241 -2.2219 -19.274 -20.731 -31.691 -46.073 -75.047 -81.34 -86.233 -86.609 -92.566 -98.271 -99.99 -98.509 -97.167 -93.511 -87.743 -87.057
8.3553 15.787 20.993 99.025 91.712 60.31 37.107 -65.378 -99.815 -93.523 -82.459 -7.3209 -5.5123 -4.827 -4.2754 22.645 26.712 33.946 87.32 -4.9781 -9.9305 -28.697 -36.944 -79.194 -94.424 -81.216 -70.005 -46.853 -18.09 11.308 22.712 84.722 92.55 74.104 67.538 67.306 61.84 10.699 6.7033 3.6724 -26.96 -40.905 -65.896 -72.568 -94.178 -52.489 35.552 58.993 77.573 93.72 91.578 66.258 55.248 38.466 22.566 6.7555 0.76932 -26.642 -35.347 -63.235 -97.368 -88.554 -73.637 -53.184 5.4609 6.4638 58.283 65.715 81.356 95.862 86.168 36.305 -35.352 -92.539 -98.792 -98.671 -91.672 -88.094 -62.106 -40.425 0.85611 34.251 35.813 93.81 99.667 99.515 39.364 30.529 -11.931 -26.413 -68.183 -98.148 -98.468 -99.974 -97.29 -74.916 -18.713 9.3489 60.85 75.393
8.831 10.325 20.182 42.138 48.696 62.257 66.135 84.995 94.369 99.834 100 96.159 84.991 74.991 67.61 57.338 46.642 26.619 -10.694 -18.544 -63.874 -64.718 -71.926 -97.975 -99.63 -96.204 -87.843 -77.124 -74.761 -27.812 -17.723 -8.4882 1.083 94.434 97.539 97.71 99.823 86.473 78.807 78.228 58.495 43.594 33.913 30.219 -50.055 -61.589 -69.975 -73.684 -89.935 -93.582 -95.87 -97.742 -88.849 -79.429 -28.13 -23.464 81.661 87.528 98.971 94.349 91.457 87.437 81.342 62.174 47.909 7.679 -4.8817 -35.178 -82.82 -90.067 -97.651 -99.709 -99.566 -97.159 -94.785 -89.313 -88.839 -83.103 -1.0097 46.524 59.917 77.958 87.584 98.843 99.735 99.757 96.141 87.55 31.871 28.179 10.244 -11.789 -13.318 -14.923 -25.926 -27.574 -30.748 -31.304 -38.833 -44.455
1.8852 7.7113 8.605 10.604 16.26 23.876 26.415 39.543 39.615 41.585 43.737 47.863 53.568 64.63 65.414 71.818 75.179 81.934 86.241 86.87 90.133 90.716 93.826 96.897 98.729 99.278 99.535 99.746 99.96 99.993 99.991 99.987 99.963 99.824 99.785 99.422 99.178 99.023 98.742 98.55 98.079 96.971 95.419 94.356 92.601 91.977 86.833 85.853 84.662 75.64 72.215 71.455 68.786 68.005 60.376 57.328 44.462 35.581 22.612 20.631 17.246 17.207 15.889 9.1057 -2.8918 -27.978 -34.331 -40.026 -40.299 -48.116 -57.668 -59.404 -64.135 -66.853 -72.269 -86.625 -90.584 -91.57 -94.272 -94.605 -94.756 -94.926 -96.125 -96.291 -96.411 -99.817 -99.987 -99.326 -97.024 -90.279 -90.209 -85.598 -84.862 -83.98 -83.139 -81.981 -78.358 -65.166 -62.642 -59.491
38.227 63.402 72.967 95.849 94.439 55.083 32.782 27.75 8.9787 -45.266 -55.663 -78.303 -69.561 -50.53 51.256 84.965 96.821 97.396 99.997 76.103 61.347 25.594 12.858 0.41881 -78.72 -82.492 -92.954 -96.098 -97.289 -98.385 -99.965 -79.75 -51.175 42.446 86.777 88.771 90.645 43.287 38.051 34.309 -44.512 -99.314 -96.332 -95.971 -93.585 -92.073 -83.115 29.812 32.412 45.822 57.342 70.39 97.861 99.283 89.064 54.592 43.92 39.623 29.174 -3.4751 -19.295 -64.257 -73.033 -99.497 -98.465 -98.003 -64.591 -34.473 -27.109 -14.754 30.159 64.005 95.613 99.923 95.913 89.898 83.374 78.254 77.029 70.76 62.338 56.21 39.125 38.642 -23.058 -44.661 -72.168 -93.869 -99.875 -95.921 -71.696 -11.962 63.672 72.832 85.17 97.374 99.121 96.89 76.601 70.629
8.3791 31.141 31.623 42.598 45.832 50.039 62.482 62.552 62.86 67.471 73.377 75.593 81.592 82.592 87.463 87.589 94.995 99.134 99.661 99.911 99.346 99.164 98.948 94.288 93.84 91.794 90.621 90.467 82.001 77.816 74.996 61.366 61.313 56.706 56 55.415 47.026 46.098 32.685 31.336 26.024 19.626 3.0161 1.3573 -0.26652 -8.84 -21.737 -25.784 -36.391 -49.229 -58.159 -59.545 -79.245 -80.408 -80.41 -80.847 -82.883 -84.574 -86.362 -87.513 -91.819 -93.213 -94.119 -95.527 -99.145 -99.999 -99.419 -99.252 -99.175 -99.043 -98.784 -96.032 -95.146 -94.472 -94.354 -92.913 -91.084 -88.286 -86.642 -76.655 -75.353 -74.742 -70.324 -63.778 -61.212 -56.057 -52.128 -31.121 -30.932 -27.056 -25.136 -23.86 -23.355 -11.399 -7.5552 -4.3139 8.566 10.071 12.73 47.169
32.767 58.524 99.914 98.535 -37.805 -96.929 -51.531 -36.747 -26.693 -23.969 11.979 87.37 96.832 98.23 -26.747 -74.073 -92.311 -100 -95.745 -73.066 -71.474 48.388 59.003 76.989 89.409 96.904 64.769 -45.515 -65.359 -74.074 -81.803 -85.372 -99.696 -99.311 -95.099 -1.1697 38.465 92.81 92.854 99.767 98.927 69.013 -50.258 -88.893 32.757 77.144 82.403 92.181 97.496 83.758 -15.176 -53.222 -61.301 -77.339 -88.386 -96.666 -92.438 -50.832 62.486 94.813 45.948 -13.514 -69.386 -96.374 -99.271 -98.5 -93.335 -87.114 -63.418 -12.985 33.744 56.509 87.495 41.624 18.887 -99.128 -91.53 -58.082 -49.089 60.607 72.115 74.681 78.836 84.661 91.322 92.026 91.289 63.147 -0.84897 -1.2009 -99.889 -59.811 -23.279 -12.275 -0.54188 99.989 98.399 -10.436 -51.689 -25.275
